Timestamp,Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],weekday,weekend,month,day,CPU usage prev,CPU_diff,received_prev,received_diff,transmitted_prev,transmitted_diff
2013-07-18 05:00:00,8129325329916,16164,43660051.889312826,3045931.2181746466,27422.878441697325,50778891376.285706,1881626716.6737452,437816.704761904,435253.72847985645,282078.4119658115,412077.48962148913,17748,0.0,41412,106488,26799.497886141762,623.380555555554,279263.33727106196,2815.07469474943,410712.4957875449,1364.9938339436185
2013-07-18 06:00:00,8129346627516,16164,43660051.89026482,2198169.4535467867,22699.404216269835,50779865683.73334,1886984955.0857072,319979.5523809528,420385.5206349228,164154.62698412765,130621.2126984117,17748,0.0,41412,106488,23694.186359127038,-994.7821428571467,162750.00048840095,1404.6264957264857,128941.06605616517,1680.1466422466403
2013-07-18 07:00:00,8129367925116,16164,43660051.89204085,2158914.7936364408,23127.033581349293,50779959756.00001,1868451368.6126902,364103.4500000001,473564.7611111136,149549.23174603248,117091.20079364986,17748,0.0,41412,106488,22765.391121031804,361.6424603174596,151246.85079365192,-1697.6190476190598,118078.5023809515,-987.3015873015929
2013-07-18 08:00:00,8129389227853,16164,43660051.89872086,2157141.6447772733,23214.99384920637,50780097204.152374,1739430230.0190427,532937.9428571425,405546.8682539702,154727.5182539696,140655.68015872952,17748,0.0,41412,106488,23312.195833333364,-97.2019841269842,154813.43253968385,-85.91428571427528,138734.69285714222,1920.98730158727
2013-07-18 09:00:00,8129410525920,16164,43660051.91036984,2747823.49863565,25997.89707341277,50780186340.8,2040712612.0190473,699454.4285714269,523849.4829365099,286668.101984128,349395.9710317438,17748,0.0,41412,106488,26155.647470238204,-157.75039682539625,275076.5210317469,11591.58095238098,346080.1234126977,3315.8476190479146
2013-07-18 10:00:00,8129431823520,16164,43660051.94102685,1708192.4508200416,19298.86081349205,50780535611.733345,1970797756.6206274,559077.2761904759,410812.68373015994,169099.44841269925,146795.38650793626,17748,0.0,41412,106488,19365.82996031747,-66.9691468253973,183105.37380952542,-14005.925396825403,154120.280158731,-7324.893650793668
2013-07-18 11:00:00,8129453122521,16164,43660051.94365884,2036054.5596780176,21629.418948412662,50780295295.12382,1788818927.3142838,431556.39206349244,445985.5756715521,218266.72738095376,244101.98809523927,17748,0.0,41412,106488,20561.97926587297,1067.4396825396827,183528.50198412777,34738.225396825386,179416.4896825404,64685.4984126984
2013-07-18 12:00:00,8129474424324,16164,43660051.93193182,2633978.155981732,24164.65459852652,50780387613.06667,2495571859.1909986,602368.2547008545,669780.784937284,318149.27434232505,389396.80162337876,17748,0.0,41412,106488,25268.904270382485,-1104.2496718559196,325373.89070096606,-7224.616358641225,424347.9530303046,-34951.15140692628
2013-07-18 13:00:00,8129495721924,16164,43660051.90394383,1651164.7266231389,18276.082738095236,50780452499.48572,1935738417.2285707,448082.85238095256,682698.9642857137,185977.23333333424,171741.63333333467,17748,0.0,41412,106488,18314.45399877897,-38.37126068375968,215737.15506993135,-29759.921736596727,201583.70097402902,-29842.06764069254
2013-07-18 14:00:00,8129517019524,16164,43660051.8972218,2129017.4789229636,23445.804761904838,50780485853.27621,2107787229.5912051,520835.95476190466,826496.0971916957,231964.69859584933,219164.44597069777,17748,0.0,41412,106488,23294.056547619093,151.748214285716,218743.3700244205,13221.328571428485,212255.9888278398,6908.457142857152
2013-07-18 15:00:00,8129538318058,16172,43680851.91118477,2222742.3733329717,22403.00828373017,50806635509.65714,2297680686.279363,884029.6415584395,710217.6495310249,447156.856746033,528604.5762265524,17748,0.0,41412,106488,22571.63834325399,-168.6300595238097,460444.8519841282,-13287.995238095093,528895.3047979804,-290.72857142869606
2013-07-18 16:00:00,8129559620328,16176,43691251.90451378,1776469.2271475103,19748.711607142865,50828950254.99048,1659064988.882539,654992.361904761,689392.215293041,109076.99047619052,196624.93333333515,17748,0.0,41412,106488,19696.54295634921,52.168650793650514,110793.70000000001,-1716.709523809524,197118.0523809544,-493.11904761905225
2013-07-18 17:00:00,8129580917928,16176,43691251.898229785,1785400.512657447,19673.86200396825,50829094180.80001,1851461909.4666612,657746.5619047618,693914.4773809524,106572.63095238105,206475.17380952652,17748,0.0,41412,106488,19606.49821428572,67.36378968253847,105041.20714285744,1531.423809523819,205950.15476190695,525.0190476190162
2013-07-18 18:00:00,8129602218797,16176,43691251.8939258,1940766.41664232,21544.797817460356,50829214434.4,1869914593.073021,785426.9388888886,677927.7063797305,285278.89801587403,364110.75714285934,17748,0.0,41412,106488,21502.108829365105,42.68898809523845,279076.12182539765,6202.776190476234,360372.6428571459,3738.1142857142954
2013-07-18 19:00:00,8129623517798,16176,43691251.89549181,1897450.0609363737,21127.67986111112,50829249519.19999,1703598083.2952383,631809.4677655667,705402.6688644672,250197.15054945173,340688.45970696316,17748,0.0,41412,106488,21106.46180555554,21.218055555555345,255948.75054945194,-5751.599999999972,343138.9930402954,-2450.5333333333283
2013-07-18 20:00:00,8129644816332,16176,43691251.89373181,1959928.3494895997,22060.046329365126,50829252461.6,1745555265.523806,668449.3333333322,978583.5831501819,190051.5714285722,251220.70952381217,17748,0.0,41412,106488,22019.59910714285,40.447222222221896,186839.3714285725,3212.1999999999402,248299.64285714607,2921.0666666666502
2013-07-18 21:00:00,8129666113932,16176,43691251.90040384,1814203.7350757965,19418.75277777776,50829340661.6,1831535018.5777805,775411.8357142849,750887.7356227066,304356.8072344327,270793.7341575124,17748,0.0,41412,106488,19814.13164682542,-395.3788690476191,301926.00723443285,2430.800000000012,276321.26749084593,-5527.533333333368
2013-07-18 22:00:00,8129687416202,16176,43691251.91147888,1924768.8087643783,20925.0209325397,50829636074.81904,1916060385.7523754,889286.66190476,1044538.3133089119,476881.1347985332,447049.2191391955,17748,0.0,41412,106488,20598.155753968258,326.8651785714278,465166.4586080579,11714.676190476444,434187.48104395793,12861.738095238179
2013-07-18 23:00:00,8129708714736,16176,43691251.923257865,2069045.6156005408,22285.642261904857,50829758108.53334,1831790195.1587255,1583498.1154761876,1750748.262545778,306956.2940476184,592088.4404761889,17748,0.0,41412,106488,22241.973015873093,43.66924603174663,311341.3845238085,-4385.090476190512,570641.897619048,21446.542857142875
2013-07-19 00:00:00,8129730012336,16176,43691251.92535585,2099012.3532110956,22364.63806471313,50829804220.0,1760451769.928202,1566916.715384614,2093518.2619047468,342465.1339743588,651381.3797619033,23664,0.0,41412,112404,22374.129929792445,-9.491865079365406,336264.62683150196,6200.507142857117,658885.8964285714,-7504.5166666666455
2013-07-19 01:00:00,8129751313672,16176,43691251.92939287,2000313.634211658,22374.965262515318,50830105547.44617,1820201634.3067117,3094549.725000005,1774168.9156593313,523069.12499999866,891351.2202380892,23664,0.0,41412,112404,22495.067841880384,-120.1025793650798,506754.9511904746,16314.1738095239,859325.3845238048,32025.835714285582
2013-07-19 02:00:00,8129772613140,16176,43691251.93213585,1931366.4594293155,21185.481646825403,50832722968.53333,1927927178.253974,2549455.304761907,1989599.3896825279,329909.8984126988,662069.630158728,23664,0.0,41412,112404,21073.635515873008,111.84613095238106,322107.2603174601,7802.638095238069,671540.3682539671,-9470.73809523802
2013-07-19 03:00:00,8129793911207,16176,43691251.91590285,2095707.7067911362,22302.851021894872,50834231044.79999,1937189611.3176785,2001227.7179487157,1577861.2622100087,417366.37667887675,651868.675030522,23664,0.0,41412,112404,22290.59874014885,12.252281746031503,438656.29572649644,-21289.919047619056,663834.5988400453,-11965.92380952375
2013-07-19 04:00:00,8129815208340,16176,43691251.916157864,2010286.204228885,21289.505555555585,50834347461.33334,1756027729.4666622,2220202.261904764,1241999.3338217263,255297.20317460294,419204.55079365283,23664,0.0,41412,112404,21326.002579365075,-36.497023809523725,268903.90000000043,-13606.696825396844,455061.53333333554,-35856.98253968257
2013-07-19 05:00:00,8129836509676,16176,43691251.92431987,1881937.0765444129,20221.32360347982,50834361148.26667,1740919730.4190404,566732.8410256398,481065.6095238125,235006.1564102581,223658.3692307722,23664,0.0,41412,112404,20420.783325702036,-199.45972222222224,235686.24529914744,-680.0888888888774,224115.79145299434,-457.42222222221665
2013-07-19 06:00:00,8129857809144,16176,43691251.91749887,1720617.9267775365,18720.271875000046,50834354805.06666,1960495032.6222224,372029.8500000003,401282.5727106265,419384.3392857153,284220.9166666692,23664,0.0,41412,112404,18721.750347222256,-1.4784722222221964,417054.4500000007,2329.8892857140786,284220.5071428597,0.4095238094806497
2013-07-19 07:00:00,8129879109546,16176,43691251.907136835,1699214.2011592898,18144.601636904765,50834362292.26667,1912719090.2857118,544127.7641025633,465091.12619047874,429217.4846153837,232270.5421245441,23664,0.0,41412,112404,17911.899652777814,232.7019841269841,418426.2559523803,10791.228663003818,223924.3619047634,8346.180219780195
2013-07-19 08:00:00,8129900409948,16176,43691251.8989449,2171615.221546626,22140.1734126985,50836032440.799995,2606779687.679361,580785.7130952379,375187.04444444645,484208.75238095334,428808.62222222204,23664,0.0,41412,112404,22232.458730158804,-92.28531746031668,462582.60366300464,21626.14871794868,395626.4119658112,33182.2102564102
2013-07-19 09:00:00,8129921710586,16176,43691251.8920498,2640307.521130696,24734.543353174624,50836465697.333336,2784612451.8349137,387131.29523809545,407382.1111111121,556006.5670634869,375421.1091269845,23664,0.0,41412,112404,24700.82063492065,33.72271825396741,591044.823412696,-35038.25634920648,412277.08611111034,-36855.97698412709
2013-07-19 10:00:00,8129943010752,16176,43691251.85118979,1741858.0310249662,19734.551388888878,50836580743.73334,2041835067.0555532,638903.3999999998,456251.30674603477,278249.55595238216,199833.99642857374,23664,0.0,41412,112404,19765.970634920526,-31.41924603174604,277815.299603176,434.2563492062789,205011.21944444702,-5177.2230158729935
2013-07-19 11:00:00,8129964308352,16176,43691251.86090777,2285980.6295259264,22483.82063492062,50837448436.53333,2080302077.8285625,344554.0000000004,463803.9254578799,434093.084523812,541523.9158424891,23664,0.0,41412,112404,22734.283134920617,-250.46249999999864,431189.88452381134,2903.1999999998893,539701.8491758242,1822.066666667047
2013-07-19 12:00:00,8129985610622,16176,43691251.850555755,1681528.8821129499,18799.149999999987,50838850738.93333,2190576703.199999,479190.3428571431,368838.3897435917,183080.4666666676,182925.06666666933,23664,0.0,41412,112404,18630.45347222224,168.69652777777893,191650.46666666775,-8570.00000000003,186072.40000000232,-3147.333333333344
2013-07-19 13:00:00,8130006907755,16176,43691251.85124373,2112417.667868298,21104.558432539703,50840935028.799995,2564451433.2444434,565999.4,558553.1230769273,766770.7935897342,1475886.8416666498,23664,0.0,41412,112404,21098.943849206353,5.614583333334203,738920.5935897351,27850.200000000485,1398413.1749999847,77473.66666666714
2013-07-19 14:00:00,8130028206756,16176,43691251.867145725,1706150.4272949,19793.481250000037,50842245300.0,1743039837.1999912,380573.42222222214,371829.88888889033,161700.53333333434,275248.6444444495,23664,0.0,41412,112404,19738.401388888895,55.0798611111114,190871.3333333352,-29170.799999999916,356241.2444444451,-80992.59999999987
2013-07-19 15:00:00,8130049505310,16176,43691251.82798175,4767050.580820566,33716.71527777788,50843204036.40001,3149090760.8444467,262933.1706349215,444293.46031746163,339857.5734126995,321995.4027777777,23664,0.0,41412,112404,32506.13055555569,1210.5847222222271,340323.44007936626,-465.8666666665198,323786.0027777779,-1790.5999999999062
2013-07-19 16:00:00,8130070807560,16176,43691251.81887779,5260886.474811495,36500.7451388891,50844054826.4,2498415376.666666,308466.31794871873,423959.3890109928,233309.88888889065,216821.3555555604,23664,0.0,41412,112404,36324.02500000018,176.72013888888864,235005.35555555727,-1695.466666666576,218725.02222222663,-1903.6666666666176
2013-07-19 17:00:00,8130092105160,16176,43691251.81828778,5607110.248535359,39607.440277778,50844832925.6,2457903930.9333315,190801.666666667,321653.54990842775,104327.66666666609,95595.89166666589,23664,0.0,41412,112404,39306.469444444505,300.97083333333495,103754.26666666624,573.3999999999942,95476.891666666,118.99999999999736
2013-07-19 18:00:00,8130113407430,16176,43691251.81828778,5692077.015647313,40362.64206349217,50845550616.26667,2456591191.999997,231845.24761904805,327457.19633699744,278826.76190476323,253879.14761905125,23664,0.0,41412,112404,40386.869841269916,-24.22777777777794,275498.8285714301,3327.9333333333916,251246.947619051,2632.2000000000994
2013-07-19 19:00:00,8130134705964,16176,43691251.81208778,5700189.055362544,40401.04583333341,50846256721.86666,2400730731.3333316,246669.82393162517,345846.672283274,141963.34444444525,133121.15555555452,23664,0.0,41412,112404,40360.44583333346,40.599999999999916,143051.21111111218,-1087.8666666666809,133075.7555555546,45.399999999965864
2013-07-19 20:00:00,8130156005899,16176,43691251.79692179,5728186.638412804,41263.61031746049,50847797286.799995,2472306905.1809487,261384.51153846213,451837.1854700877,181952.83015873109,155345.77936507965,23664,0.0,41412,112404,41151.19583333356,112.414484126984,179930.777777779,2022.0523809523945,154218.42222222255,1127.3571428571543
2013-07-19 21:00:00,8106814720712,16105,43503391.83893479,5637502.177027489,39840.93313492076,50637777408.53333,2476722578.1142817,216775.28571428626,415835.55604395806,289441.07619047706,141687.92380952334,23596,0.0,41293,112081,40008.799404762074,-167.86626984126954,293253.5571428577,-3812.480952381029,145811.51428571402,-4123.5904761905
2013-07-19 22:00:00,8130198604835,16176,43691251.79488577,5694150.4903890025,40281.26468253989,50850068444.533325,2513699823.380951,417744.2534632032,609317.116386392,160123.40952380985,122267.72619047503,23664,0.0,41412,112404,40258.97609127,22.288591269841472,157135.71428571525,2987.695238095206,122860.55952380861,-592.8333333333419
2013-07-19 23:00:00,8130219906638,16176,43691251.794731766,5752439.913932094,41730.42648809529,50850679740.799995,2786655120.0666733,1442230.5139194122,1028473.7822344276,182111.95476190594,681920.7023809501,23664,0.0,41412,112404,41584.360615079466,146.06587301587174,181860.51666666789,251.43809523810646,625645.6499999993,56275.05238095226
2013-07-20 00:00:00,8130241205172,16176,43691251.794731766,5721276.660797839,41653.44325396852,50851310532.8,2731792750.1333265,1964760.0523809514,1656457.5001831318,249641.49047619122,717698.8619047585,29580,5916.0,41412,118320,41858.16746031765,-204.7242063492063,242955.41904762018,6686.071428571441,760631.9952380917,-42933.1333333333
2013-07-20 01:00:00,8130262506508,16176,43691251.794107765,5477690.647816176,39909.35947420644,50852200169.06666,2591526433.219047,1720320.427655673,1184723.2791819242,344379.1476190487,478641.7174603182,29580,5916.0,41412,118320,39959.225446428616,-49.8659722222219,350019.45238095324,-5640.3047619047875,472423.26984127087,6218.447619047537
2013-07-20 02:00:00,8130283805976,16176,43691251.79098777,5458933.249073102,40164.80337301598,50855966665.6,2478022396.723806,969206.9531135518,1246799.466300359,255040.45457875513,259944.21501831527,29580,5916.0,41412,118320,40061.63819444455,103.16517857142715,228444.93113553157,26595.523443223465,245293.45347985358,14650.76153846155
2013-07-20 03:00:00,8130305103576,16176,43691251.79098777,5451691.672452204,39580.81939484144,50856191744.799995,2434791485.1618977,249842.3490842499,760985.4326007343,295307.3071428588,220183.81904762096,29580,5916.0,41412,118320,39672.21393849219,-91.39454365079354,317795.5401098907,-22488.232967032804,254003.34725274917,-33819.52820512813
2013-07-20 04:00:00,8130326405846,16176,43691251.79098777,5692379.614115984,41453.014980158914,50856236026.13334,2532035587.219049,1637659.9571428532,631468.4219780235,123691.49047618934,135648.95714285673,29580,5916.0,41412,118320,41294.60049603187,158.41448412698378,132647.8523809511,-8956.361904761909,130204.2428571424,5444.714285714296
2013-07-20 05:00:00,8130347704380,16176,43691251.81731878,5622208.169528379,40024.420684523844,50856293026.13332,2837596975.695248,642793.7015872998,429914.3964590987,125647.88644688547,190813.5666666676,29580,5916.0,41412,118320,40006.850843254135,17.569841269841195,120278.07216117113,5369.8142857143,180059.4523809535,10754.114285714284
2013-07-20 06:00:00,8130369003381,16176,43691251.844007775,5618208.29066757,39954.02218406607,50856571475.46666,2748343648.8131876,233606.8666666674,337083.6443223467,127814.12710622599,176459.8720390723,29580,5916.0,41412,118320,40067.82714438359,-113.8049603174604,130547.87472527336,-2733.747619047584,187630.63394383472,-11170.761904761921
2013-07-20 07:00:00,8130390300514,16176,43691251.79464776,5475767.303454044,38815.89186507942,50857112745.333336,2534334338.0190496,173052.88095238127,331337.34761904954,115395.4619047609,95000.92857142801,29580,5916.0,41412,118320,39035.5765873016,-219.68472222222232,117243.99523809415,-1848.5333333333317,101072.5952380947,-6071.666666666659
2013-07-20 08:00:00,8130411602784,16176,43691251.794683754,5284036.318348202,37323.56615259742,50859321650.40002,2409681878.9887376,108920.49999999978,294423.0516483536,100367.72857142781,86827.31428571379,29580,5916.0,41412,118320,37327.991053391095,-4.4249007936509255,103608.59047618925,-3240.8619047618986,86533.76190476136,293.55238095237814
2013-07-20 09:00:00,8130432900384,16176,43691251.794791766,5264897.552863321,37017.07916666666,50867648894.47619,2432971290.990465,135186.1857142856,310948.3562271086,94999.70476190416,73448.71904761864,29580,5916.0,41412,118320,36828.23968253965,188.83948412698433,93279.9428571423,1719.7619047619014,73568.59523809492,-119.87619047619775
2013-07-20 10:00:00,8130454202187,16176,43691251.75766376,5505990.099196742,38711.425595238084,50870708408.53331,2839678646.965079,156832.93333333326,317494.5357753371,110641.4015873003,127415.33650793575,29580,5916.0,41412,118320,38787.349900793626,-75.92430555555586,111723.56825396711,-1082.1666666666351,125685.41269841208,1729.9238095238109
2013-07-20 11:00:00,8130475501188,16176,43691251.73114375,5551868.214196527,39559.37500000013,50873631525.33335,2439372905.5047646,113080.85714285691,302041.64285714534,91299.02857142803,74129.48095238068,29580,5916.0,41412,118320,39458.26458333343,101.11041666666647,91895.49523809468,-596.4666666666692,75896.21428571391,-1766.7333333333345
2013-07-20 12:00:00,8130496802057,16176,43691251.73114375,5502134.055824212,38788.016964285816,50879946343.2,2433238083.7523813,132048.8322344321,321882.65604395827,90568.96666666602,73506.68571428538,29580,5916.0,41412,118320,38871.209623016,-83.19265873015881,89780.67142857077,788.2952380952412,73780.92380952348,-274.238095238101
2013-07-20 13:00:00,8130518101992,16176,43691251.73114375,5499278.315458847,38674.707093254015,50882754900.1905,2772433710.0063467,125085.07142857119,308152.90793650935,120842.78571428516,127260.86666666614,29580,5916.0,41412,118320,38425.57772817462,249.12936507936476,109302.20476190413,11540.580952380951,97360.75238095198,29900.11428571431
2013-07-20 14:00:00,8130539402861,16176,43691251.73114375,5602672.064528664,40227.40064484142,50883089207.88571,2656454489.9238105,98248.4999999998,311653.2238095257,108411.34761904694,76083.93333333294,29580,5916.0,41412,118320,40325.27633928572,-97.87569444444473,117553.88095238002,-9142.533333333375,105155.42380952304,-29071.490476190473
2013-07-20 15:00:00,8130560702796,16176,43691251.73114375,5451565.230524023,38374.77192460331,50883491521.98095,2492105161.0095196,175050.89047619034,368647.90329670504,93557.08095238029,71096.20952380923,29580,5916.0,41412,118320,38683.502678571494,-308.7307539682535,96886.10952380864,-3329.0285714285606,71963.44285714247,-867.2333333333346
2013-07-20 16:00:00,8130582000396,16176,43691251.73114375,5474202.953003513,39038.936855158776,50884010449.10476,2496795757.942864,104384.5410256409,312257.5282051295,99340.05714285639,75505.99523809495,29580,5916.0,41412,118320,38931.753720238215,107.18313492063419,99353.36190476122,-13.30476190475476,74543.8809523807,962.1142857142825
2013-07-20 17:00:00,8130603300331,16176,43691251.71748176,5243015.047482019,37781.38759920632,50884426580.53334,2496178820.380945,488456.2964618703,286708.6284798546,84967.59523809457,162682.52380952548,29580,5916.0,41412,118320,37840.02113095243,-58.633531746031856,84922.53809523743,45.05714285713338,162876.390476192,-193.8666666666672
2013-07-20 18:00:00,8130624601200,16176,43691251.72250475,5063837.266857188,37398.22073412702,50886867857.600006,2286675490.0952334,84778.687301587,284807.4821428579,271432.66547619354,243147.4206349225,29580,5916.0,41412,118320,37501.37668650786,-103.15595238095264,265987.3750000025,5445.290476190385,240066.211111113,3081.209523809467
2013-07-20 19:00:00,8130645898800,16176,43691251.73904173,4682869.82475445,35100.02415674606,50887317922.66666,2149329265.6952286,218954.46190476354,304895.5551282076,119028.59880952291,113887.73809523732,29580,5916.0,41412,118320,35317.13675595244,-217.1125992063497,123600.86547618944,-4572.266666666688,116568.77142857082,-2681.033333333326
2013-07-20 20:00:00,8130667198735,16176,43691251.77294573,4172271.932485661,32639.55097402595,50888129249.10477,2205806540.2017255,152998.41428571445,386595.5263431022,157082.33174603147,129016.73492063412,29580,5916.0,41412,118320,32874.54075577204,-234.98978174603135,148521.59999999945,8560.73174603176,123059.26666666596,5957.468253968264
2013-07-20 21:00:00,8130688499604,16176,43691251.87415474,3635162.282631643,29460.01810932128,50890859150.51428,2225748770.12369,133721.206227106,347937.412210015,259357.26318681598,116759.64975579911,29580,5916.0,41412,118320,29692.05826083645,-232.0401515151513,263748.0885836415,-4390.825396825401,120609.48943833869,-3849.8396825396794
2013-07-20 22:00:00,8130709801407,16176,43691251.82583374,3070062.7343235263,27326.06061507933,50897944980.70476,2189570590.8761835,287498.5016483521,372642.4036935306,171026.66269841333,292964.1853174614,29580,5916.0,41412,118320,27492.63107864356,-166.57046356421412,169162.18333333367,1864.4793650793636,275793.5996031755,17170.585714285677
2013-07-20 23:00:00,8130731100408,16176,43691251.82529573,2725691.1636668346,26374.16160714283,50898335611.466675,2005584102.5841234,832491.6604395588,809035.8858974327,163243.08809523852,312885.6571428587,29580,5916.0,41412,118320,26389.45843253969,-15.296825396825698,163534.75952380954,-291.6714285714281,318305.74285714503,-5420.085714285709
2013-07-21 00:00:00,8130752398008,16176,43691251.91467174,2512239.1118647987,25451.5376488095,50898776624.26666,1965426312.2460377,1076372.4893772874,1241360.5006410154,226193.82564102675,431393.58937729226,35496,5916.0,41412,124236,25527.939285714292,-76.40163690476197,224412.3399267406,1781.4857142856915,420870.3846153876,10523.20476190472
2013-07-21 01:00:00,8130773697009,16176,43691251.850783736,2201554.39382276,23560.59722222226,50899594374.40002,1955662119.3714283,2077895.8476190432,939835.194871794,262748.9197802215,987307.7945054898,35496,5916.0,41412,124236,23769.439533730223,-208.8423115079365,260593.01025641226,2155.909523809515,929484.4373626335,57823.35714285714
2013-07-21 02:00:00,8130794996010,16176,43691251.85232373,2061746.6165604102,23697.793650793647,50903161828.79998,1872221033.9619036,1305691.6238095206,967660.5747252743,272339.4809523821,771996.388888884,35496,5916.0,41412,124236,23743.217658730162,-45.42400793650973,278104.9714285724,-5765.490476190463,842243.5555555495,-70247.16666666667
2013-07-21 03:00:00,8130816296412,16176,43691251.850783736,1901433.3160489423,21497.224603174676,50904303659.99999,1732817549.580952,455326.8666666671,742223.6694749673,260573.73333333526,310205.3206349227,35496,5916.0,41412,124236,21547.387400793697,-50.162797619047296,249641.3761904779,10932.357142857107,306333.0873015888,3872.2333333333027
2013-07-21 04:00:00,8130837594012,16176,43691251.850783736,1865771.6052698174,21357.761210317465,50904660196.0,1796964059.7714295,1833765.104761901,715892.8428571449,167054.50476190494,319834.63809524087,35496,5916.0,41412,124236,21404.390674603248,-46.62946428571457,176868.5190476195,-9814.014285714287,317210.1047619073,2624.533333333351
2013-07-21 05:00:00,8130858896282,16176,43691251.850783736,1691952.4468900324,19280.52678571434,50905261544.8,1757134449.2190535,626725.9428571423,476842.9747252741,150704.06666666642,314531.4047619067,35496,5916.0,41412,124236,19484.366567460318,-203.83978174603192,149357.70952380923,1346.357142857144,310762.6857142869,3768.7190476190494
2013-07-21 06:00:00,8130880194816,16176,43691251.850783736,1557373.9760886363,18336.733134920607,50905356643.73333,1741945217.4857137,443652.95952380955,455994.86080586177,213773.05000000182,276783.90238095424,35496,5916.0,41412,124236,18321.214484127027,15.518650793650627,214371.4452380972,-598.3952380952413,288440.2023809542,-11656.299999999996
2013-07-21 07:00:00,8130901492416,16176,43691251.850783736,1546546.6528014808,17975.104960317425,50905381560.0,1744572279.0476222,557101.0000000002,432102.35238095565,153066.86666666626,261412.1666666681,35496,5916.0,41412,124236,17977.823115079318,-2.7181547619046893,152809.81428571432,257.0523809523816,254983.98571428726,6428.18095238096
2013-07-21 08:00:00,8130922793752,16176,43691251.850783736,1570574.219844363,18427.476190476253,50905884466.13333,1798705065.2190433,686056.8666666651,461430.1809523839,161132.9761904763,293205.0904761923,35496,5916.0,41412,124236,18392.386607142893,35.08958333333349,161076.37619047627,56.600000000002936,294518.62380952545,-1313.5333333333353
2013-07-21 09:00:00,8130944093220,16176,43691251.850783736,1605224.906235321,19014.758928571406,50906004397.600006,1814954779.409518,684719.2238095229,453813.96190476534,165545.13809523816,314114.2000000023,35496,5916.0,41412,124236,18941.412003968315,73.34692460317446,164302.29047619062,1242.8476190476197,308034.2238095257,6079.976190476182
2013-07-21 10:00:00,8130965390820,16176,43691251.850783736,2056841.9160770983,22906.65793650792,50906181388.53333,1899328334.3999913,507180.0666666665,476987.7285714323,176162.09523809524,313365.2857142879,35496,5916.0,41412,124236,22570.73263888888,335.9252976190474,175024.80952380947,1137.2857142857083,325707.2619047639,-12341.97619047621
2013-07-21 11:00:00,8130986688420,16176,43691251.850783736,2242436.177634799,24233.82851037863,50906468262.39998,1916694991.409523,353262.50769230747,512053.89230769424,191896.74981685047,262519.0164835185,35496,5916.0,41412,124236,24192.04031593421,41.78819444444462,192144.34981685065,-247.60000000000537,256690.94981685164,5828.066666666682
2013-07-21 12:00:00,8131007991624,16176,43691251.850783736,2260004.834442128,24323.15138888889,50906920422.13333,1753964230.6666684,336278.671428572,480041.0206959742,193622.8000000002,276521.2000000012,35496,5916.0,41412,124236,24304.904861111165,18.2465277777777,192086.20000000033,1536.6000000000006,272792.2000000012,3728.999999999998
2013-07-21 13:00:00,8131029289224,16176,43691251.850783736,2043170.6840755013,22387.094444444487,50907235248.26667,1948730957.333332,1049603.0666666653,489930.012820517,211240.80000000086,273323.8000000024,35496,5916.0,41412,124236,22514.697916666686,-127.60347222222222,210893.46666666752,347.3333333333316,280197.40000000264,-6873.600000000009
2013-07-21 14:00:00,8131050588225,16176,43691251.850783736,2156929.74498056,23928.51696428572,50907519837.59999,1833785968.2095225,603823.7999999996,484405.21904762177,225139.40000000157,239750.55384615518,35496,5916.0,41412,124236,23812.173908730212,116.34305555555557,224022.26666666832,1117.1333333333423,238658.02051282226,1092.5333333333335
2013-07-21 15:00:00,8131071890028,16176,43691251.850783736,2022307.2374956333,22546.287500000104,50907808758.133316,1735595859.9999979,319606.7743589752,476368.89230769523,216694.66666666814,236652.60000000132,35496,5916.0,41412,124236,22752.11736111116,-205.82986111111114,216607.26666666815,87.40000000000039,235913.7333333347,738.8666666666675
2013-07-21 16:00:00,8131093187628,16176,43691251.850783736,1761661.6812983605,19998.227083333302,50908534471.73333,1744852365.7999947,327079.42225274735,490853.3463369988,213174.583333334,232388.57500000153,35496,5916.0,41412,124236,20197.25625000001,-199.02916666666638,216225.1833333339,-3050.5999999999976,233154.84166666807,-766.266666666669
2013-07-21 17:00:00,8131114490832,16176,43691251.850783736,1711414.6809326545,19418.120265151494,50908659806.40001,1707123352.315146,305238.4994838502,331247.4297036304,155425.6424242422,201208.69696969833,35496,5916.0,41412,124236,19214.207765151477,203.91249999999994,159434.04242424274,-4008.3999999999887,206974.43030303187,-5765.7333333333245
2013-07-21 18:00:00,8131135788432,16176,43691251.85722173,2060789.9522481342,22733.14097222227,50908700004.26668,1842002643.0666697,315698.5000000005,304727.0447802205,314241.6309523832,351147.6797619072,35496,5916.0,41412,124236,22706.59791666672,26.5430555555547,308461.8309523831,5779.8000000000075,342971.14642857393,8176.53333333325
2013-07-21 19:00:00,8131157087900,16176,43691251.87653572,1936722.1835470654,21019.04097222223,50908955185.86667,1755209184.2666612,855892.8904761897,368083.8190476218,261726.46666666862,343923.4000000016,35496,5916.0,41412,124236,21218.44375000001,-199.402777777778,245005.40000000194,16721.066666666637,342624.40000000194,1299.0000000000011
